Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Berlin,52.5170365,13.3888599,Ho Do Ri,52.493558632402866,13.366420402715283,Korean Restaurant
Berlin,52.5170365,13.3888599,Chikogi,52.501587,13.418942,Korean Restaurant
Berlin,52.5170365,13.3888599,Arirang,52.50651697945856,13.326472129718518,Korean Restaurant
Berlin,52.5170365,13.3888599,gogogi,52.53058319031165,13.402009043717129,Korean Restaurant
Berlin,52.5170365,13.3888599,New Arirang,52.511344,13.45162,Korean Restaurant
Berlin,52.5170365,13.3888599,Seoulkitchen Korean BBQ & Sushi,52.503732,13.447138,Korean Restaurant
Berlin,52.5170365,13.3888599,Feel Seoul Good,52.5368,13.417341,Korean Restaurant
Berlin,52.5170365,13.3888599,Furusato,52.5066895251598,13.313973841721666,Korean Restaurant
Berlin,52.5170365,13.3888599,Gong Gan,52.53291554265896,13.41174336746194,Korean Restaurant
Berlin,52.5170365,13.3888599,CORE,52.542338716980254,13.413706150465487,Korean Restaurant
Berlin,52.5170365,13.3888599,Gung Korean Restaurant,52.50878974820595,13.404687623935066,Korean Restaurant
Berlin,52.5170365,13.3888599,Angry Chicken,52.500556,13.422855,Korean Restaurant
Berlin,52.5170365,13.3888599,Mercosy,52.50058450444667,13.417265665370596,Korean Restaurant
Berlin,52.5170365,13.3888599,Korean Food Stories,52.53505073249257,13.421778088950214,Korean Restaurant
Berlin,52.5170365,13.3888599,Son Kitchen,52.50646241584248,13.31168185520665,Korean Restaurant
Berlin,52.5170365,13.3888599,Dae Mon,52.522745,13.399324,Korean Restaurant
Berlin,52.5170365,13.3888599,Chibee,52.542890118231455,13.35643574019376,Korean Restaurant
Berlin,52.5170365,13.3888599,Mmaah,52.48382644556769,13.447483295633011,Korean Restaurant
Berlin,52.5170365,13.3888599,Kochu Karu,52.5412939463302,13.409044506720651,Korean Restaurant
Berlin,52.5170365,13.3888599,ban ban kitchen,52.475874,13.422859,Korean Restaurant
Berlin,52.5170365,13.3888599,Abonim,52.55364798428744,13.416800525902879,Korean Restaurant
Berlin,52.5170365,13.3888599,SSAM,52.49414892119815,13.421569098205378,Korean Restaurant
Berlin,52.5170365,13.3888599,Seoul-Kwan,52.47046452057505,13.330274178297588,Korean Restaurant
Berlin,52.5170365,13.3888599,Mmaah,52.496697004974486,13.433808912697778,Korean Restaurant
Berlin,52.5170365,13.3888599,Shikgoo,52.542965610416694,13.35645400333056,Korean Restaurant
Berlin,52.5170365,13.3888599,Ngokimpak,52.50563890188135,13.317427241520987,Korean Restaurant
Berlin,52.5170365,13.3888599,DaBangg,52.47153598116325,13.336096189631295,Korean Restaurant
Berlin,52.5170365,13.3888599,Kimchi Planet,52.497838,13.41346,Korean Restaurant
Berlin,52.5170365,13.3888599,Cooking Papa,52.50392225222963,13.307505850842006,Korean Restaurant
Berlin,52.5170365,13.3888599,Pacifico,52.50384734485071,13.40989250334581,Korean Restaurant
Berlin,52.5170365,13.3888599,Bab & Kimchi,52.46399634163875,13.331030814561746,Korean Restaurant
Berlin,52.5170365,13.3888599,Angry Chicken,52.523798,13.409262,Fried Chicken Joint
Berlin,52.5170365,13.3888599,Arirang Bulgogi,52.553956415347464,13.409892395438584,Korean Restaurant
Berlin,52.5170365,13.3888599,Restaurant Maru,52.516259412849294,13.4658735741665,Korean Restaurant
Berlin,52.5170365,13.3888599,Mmaah,52.510662,13.456503,Korean Restaurant
Berlin,52.5170365,13.3888599,Juki - Korean BBQ and Soju Bar,52.54178174388114,13.41528357370924,Korean Restaurant
Berlin,52.5170365,13.3888599,Coreana,52.45596375584037,13.323954151724653,Korean Restaurant
Berlin,52.5170365,13.3888599,Mercosy,52.508377,13.452261,Korean Restaurant
Berlin,52.5170365,13.3888599,OBOK,52.547205,13.425255,Korean Restaurant
Berlin,52.5170365,13.3888599,BiBim,52.540070250837005,13.418490894934013,Korean Restaurant
Berlin,52.5170365,13.3888599,NOKA KOREA Karaoke,52.549672628561545,13.365501944716675,Korean Restaurant
Berlin,52.5170365,13.3888599,Dasomi,52.51333063322729,13.292518837584621,Korean Restaurant
Berlin,52.5170365,13.3888599,koma - Kitchen Of Modern Asia,52.48628920907804,13.394436926589135,Asian Restaurant
Berlin,52.5170365,13.3888599,Mr. Wang,52.52410619464294,13.301163361015256,Asian Restaurant
Berlin,52.5170365,13.3888599,Hanok,52.49742717635108,13.293463840187103,Korean Restaurant
Berlin,52.5170365,13.3888599,Gogi Boss,52.493384,13.387657,Korean Restaurant
Berlin,52.5170365,13.3888599,bibi mix,52.523637,13.409156,Korean Restaurant
Berlin,52.5170365,13.3888599,Sam Yuk Gu,52.55484043458259,13.361033887789812,Korean Restaurant
Berlin,52.5170365,13.3888599,Pig & Tiger,52.47567,13.422868,Korean Restaurant
Berlin,52.5170365,13.3888599,Coreén,52.528742,13.394031,Korean Restaurant
Berlin,52.5170365,13.3888599,YamYam Snackbar,52.502914,13.420395,Korean Restaurant
Berlin,52.5170365,13.3888599,Asia Box,52.52185784131308,13.410885509179897,Korean Restaurant
Berlin,52.5170365,13.3888599,Han - Original Korean Food,52.52936482455695,13.368032745971673,Korean Restaurant
Berlin,52.5170365,13.3888599,Café BOM,52.548838233786846,13.411160528556207,Café
Berlin,52.5170365,13.3888599,Bibi Mix,52.505512,13.337259,Korean Restaurant
Berlin,52.5170365,13.3888599,Korea Haus,52.530974837173105,13.44384370486924,Korean Restaurant
Berlin,52.5170365,13.3888599,Soul-Stix,52.506239,13.331879,Korean Restaurant
Berlin,52.5170365,13.3888599,Seoul Garden,52.50804,13.322611,Korean Restaurant
Berlin,52.5170365,13.3888599,Gung Korean Restaurant,52.486032949135605,13.449934757707315,Korean Restaurant
Berlin,52.5170365,13.3888599,Chibo - Korean Chicken & Bowls,52.50691,13.303619,Korean Restaurant
Berlin,52.5170365,13.3888599,Kimchi Mama,52.49819,13.30039,Korean Restaurant
Berlin,52.5170365,13.3888599,Curry 61,52.52363731185383,13.400619701670522,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry 36,52.49354670463552,13.387768864631653,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry Baude,52.54942017309213,13.386998598840623,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry Mitte,52.529487,13.400926,Currywurst Joint
Berlin,52.5170365,13.3888599,Ziervogels Kult-Curry,52.533101929527895,13.412688522627654,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry 36,52.50650837228073,13.332546130595137,Currywurst Joint
Berlin,52.5170365,13.3888599,Curry at the Wall Berlin Mitte,52.507510887002894,13.385622195282101,Currywurst Joint
Berlin,52.5170365,13.3888599,Brutzelstübchen,52.488497995881296,13.339706507263283,Currywurst Joint
Berlin,52.5170365,13.3888599,Bier's Mini 7,52.50529087434825,13.330594074296513,Currywurst Joint
Berlin,52.5170365,13.3888599,zur Bratpfanne,52.45896536941145,13.322867632335917,Currywurst Joint
Berlin,52.5170365,13.3888599,Fritz & Co.,52.50149817553862,13.343538372072866,Currywurst Joint
Berlin,52.5170365,13.3888599,Witty's,52.5022382531523,13.342530425546592,Currywurst Joint
Berlin,52.5170365,13.3888599,Krasselt's Imbiss,52.451033897672175,13.339657404425962,Currywurst Joint
Berlin,52.5170365,13.3888599,Konnopke’s Imbiß,52.54037196757232,13.412027166540403,Currywurst Joint
